,x,y
0,9.410252357349314,-0.018569591923031765
1,21.07939539390923,-0.7076037449159654
2,26.856540128101404,-0.5216638002043555
3,36.74634486639556,-0.4535677442333689
4,44.13279209336561,-0.6659735535805169
5,53.845336605687784,-1.3962333546813435
6,63.226256995868056,-1.7506163842726012
7,67.87775234311967,-1.7483409777672478
8,74.05038537551341,-2.11376514431799
9,81.3116178797201,-2.5622624586229663
10,88.31543608664806,-2.771777378054296
11,97.23263505613974,-3.0580006221747
12,106.54603338546215,-3.189200439173921
13,116.46244032518881,-3.1040435804910205
14,127.2745697554605,-3.101683284442034
15,133.94530122794126,-3.4261638630590343
16,140.7583716140359,-3.314161619665068
17,151.38201377848497,-3.390171430429021
18,158.6202267201419,-3.1365059686116403
19,163.77694764401696,-2.7049958674004673
20,169.25169358485863,-2.782528679718857
21,174.04857098606155,-2.534197854471217
22,183.51129512725737,-1.9313172071779403
23,189.09059045290442,-1.470727173234051
24,200.61556215177535,0.7770150500546363
25,205.37216801102483,2.3193269504229166
26,214.6543339911492,5.051470746638114
27,220.38877525153922,6.928649633878679
28,232.0671503951142,9.589348735537884
29,238.29067466588904,11.518897806160435
30,246.8482408583278,14.013298618029413
31,253.05656967834219,15.89775498634284
32,258.5351891966094,18.146398580784982
33,264.6796489778627,20.74837843222687
34,271.603830510134,23.745009247196997
35,281.5093044488993,27.307883068089286
36,289.05181638672417,30.104286190744876
37,293.94629037530353,31.69123870404083
38,304.4988201600499,34.14903215883264
39,313.21971564107525,36.36305250180053
40,319.78654441015965,37.640290918408716
41,328.96911882361036,39.6836399899607
42,334.77452646909137,40.6987092601355
43,339.4380694801186,40.982011416125744
44,350.7651475993151,42.79596787779982
45,356.0216217780486,43.62369008955293
46,366.9554593282574,44.719729555847785
47,377.7892277484822,46.274180203650936
48,385.2089475829131,47.40214847224049
49,396.3036995165525,50.35928233724987
50,402.16878014606976,51.97619686288201
51,411.7857620041315,54.29736532493922
52,419.34145761297793,56.048224766119866
53,427.94206113915413,57.93142206374235
54,437.9539672556664,60.937110624686525
55,444.5531383783447,63.018155433862404
56,454.41083532901627,66.75956045992115
57,460.5921460668995,68.94661059337673
58,469.35611059021255,71.72943561867127
59,478.4862088673343,74.47538142177538
60,485.6275439253259,76.53227427975237
61,490.4735663153871,77.83698109285031
62,501.24604108996346,79.67120031581301
63,506.55985592683226,80.50685231023097
64,513.013887024063,81.13625957221527
65,521.7579714480482,82.11281844061614
66,533.6901636933359,81.84696524642968
67,540.5714250165956,81.3851372515565
68,551.3516587515682,80.1813902025806
69,559.5881861148184,79.26760156014306
70,567.4120971483234,78.35548004336594
71,575.3772377884397,77.39683686572087
72,585.6387651576122,76.76393279769714
73,591.1873754302586,77.07561831922729
74,598.3383200981593,77.7096575738578
75,604.2948030251971,78.1522238945421
76,609.3994506586788,78.3137568856034
77,615.4756835471175,78.82922522464845
78,624.5852264632175,79.76764066624919
79,629.9249588677784,80.51620242485915
80,640.0930896797485,82.79681944015877
81,643.9301762145059,84.00205597864341
82,649.1016467808743,85.42379480139834
83,655.8665005724108,87.59887146527275
84,664.9079184773211,90.16942636827379
85,674.3693807780079,93.40561351612519
86,678.8282368721696,94.69396226231231
87,685.7722033141171,96.400829824193
88,696.5304076543812,99.3871741816167
89,702.0788987852367,101.42761246698196
90,713.0704884407045,104.72646494004962
91,717.6530919529915,105.96905145193342
92,725.5749395501336,108.08795216198666
93,731.4209448996247,109.6540099181842
94,738.7061120897831,111.78915535668796
95,747.3247750564027,114.59998290628369
96,758.1461408705554,117.88574918585059
97,767.5805475167706,120.83735691377802
98,778.0449457356309,125.50602304635254
99,783.7995767267689,127.5759799836182
