,x,y
0,12.61232055587801,1.4855600290461546
1,20.324480948593354,2.463290091126445
2,25.753894606703113,2.6415939591044415
3,29.9197629597589,3.261387409099905
4,40.98217295183142,5.743145020245713
5,50.65612534335731,8.258794761827373
6,56.99459734570445,10.182870590314822
7,65.21964581867185,12.670780385845942
8,73.1900954445025,15.073332946095809
9,79.9507291847524,16.907233504737555
10,85.60687066879832,17.959000913569135
11,90.98167540396396,18.39469256881902
12,100.85783873874622,19.089143239591444
13,110.24055677227275,19.707932019116228
14,116.35384592342305,19.657822915466827
15,124.09511232974062,19.721361513956012
16,131.78369674552582,19.80508036085138
17,138.22053653177173,20.31688985759867
18,146.78500276421673,21.02241452989384
19,154.58472127459194,21.663261298477437
20,164.9871872494695,23.400142659607543
21,171.26604026926793,24.835520807661414
22,180.48923381931453,26.97699188664741
23,185.6212842942591,28.773225663351646
24,196.2979071919293,31.58416316124088
25,202.8028499325618,33.68822196385708
26,213.29777854541283,36.45546623080622
27,220.78163912771583,38.40679981332291
28,230.65890710630492,41.705889700464716
29,238.69841436289818,44.38181593220688
30,244.35148503545378,46.802686731512466
31,249.4325661124026,48.56439290317785
32,255.85069223797962,50.933400098918035
33,265.5561287292128,54.11415773739548
34,274.70383865167435,57.4748494561949
35,282.2634020285788,60.30082785281125
36,291.6681593163366,63.71557158783887
37,302.6985167308813,67.22660258590332
38,311.3710978991598,69.79322711626246
39,321.5462939630348,72.35825239381442
40,332.47715781262207,74.3180836215432
41,343.1189066827324,75.16778093359352
42,354.0767114152298,77.14966564975235
43,358.32154783329264,77.89454522634531
44,369.48963887937174,80.92208788199416
45,374.81211417144345,82.0860496623156
46,384.7944526301566,84.00487793833894
47,392.7198136330715,85.44300916097608
48,402.8791541289023,86.87132664374461
49,409.64542596185845,87.50062093163538
50,418.3272480906545,88.3813401967739
51,429.78147884816804,88.12945989455946
52,433.7963874640844,87.86483695068965
53,444.5594506680726,86.10511396667182
54,453.86439168555506,84.8960494692944
55,458.05335077787237,83.9257656614553
56,469.1074072256876,81.50139238504846
57,473.2821237160513,81.27405116039581
58,481.3690396319402,80.83268480489662
59,492.65775747676724,78.94824212255966
60,502.44325726840935,77.92471618151166
61,508.84769341280906,77.1635139796653
62,513.2696463674869,77.18809675286695
63,523.2430940866067,76.75072084307253
64,527.5906631741345,76.58911576477664
65,534.0656269272455,76.68252741941686
66,543.5994638080695,77.16526059129873
67,553.8027438329116,78.12591246938437
68,562.9886963175762,79.02414775809076
69,567.859326191669,80.17139153690904
70,575.870115066156,82.07414004203733
71,583.8854437145415,83.93977842182206
72,588.6610992663155,85.1235208094613
73,593.1884072021284,86.05530593967976
74,602.582522358484,87.77501261481368
75,609.153026577,89.20930983005331
76,617.1534891295413,90.92898106109617
77,624.123936585303,92.46435030522815
78,630.2617436800925,94.26753120631
79,634.724217470094,95.69915429441905
80,640.4659835522716,96.92549900705366
81,649.7696511811004,98.94170434339183
82,658.9011841345782,101.30618931725444
83,664.9055281369797,102.86898060638006
84,673.2473931918908,105.13139915405412
85,680.8641100590634,107.33937837596528
86,690.7572479100617,110.04165169292594
87,694.7422452630527,111.43676041968644
88,699.970145881628,113.16939060545899
89,705.391110791135,114.6013813966301
90,710.7341531052095,115.9885264223109
91,721.6580006256877,119.27664581648887
92,726.8308081367003,121.50296689059851
93,734.8578664997308,124.96993079625487
94,739.6806870284147,127.12459310965336
95,747.9930206564903,130.70406196472646
96,757.5538618920982,134.21117138500458
97,766.6345200176988,137.357110755584
98,771.1725486199563,138.61454536580806
99,776.4238833171753,140.45564754911646
