,x,y
0,8.917640640352587,0.07582465621578428
1,14.788996597444283,0.06903223651711804
2,26.02454628476615,0.4937477119860517
3,37.33796018810309,-0.3062843150833452
4,43.615487099271775,-0.6653422807149793
5,48.76299429857885,-1.6297731966073492
6,55.85712300757402,-3.28980329786182
7,63.786396830672594,-5.097794590298296
8,75.27974181849298,-8.331758963480214
9,82.64199996565729,-10.387541636934897
10,92.12487276851753,-13.743527395957207
11,102.2300797795189,-17.115793101284755
12,106.42944146141959,-18.266636829689674
13,115.82560362092667,-21.020793642471386
14,123.95153700659053,-23.36787013286027
15,131.5620283641731,-25.439346616802382
16,142.75380662345086,-29.390347093391618
17,149.45973725129454,-31.49936931812747
18,156.63541596141775,-33.975151158835715
19,161.48396913153124,-35.75495873055021
20,171.99854351440825,-38.91454324784816
21,181.9603102785985,-42.04965212037442
22,189.8702516823852,-44.535516621702854
23,196.31722561752767,-46.89632163047722
24,200.0956024905071,-48.35313230414185
25,204.8173531775914,-50.68401891961999
26,209.60687464925718,-52.26916254521431
27,218.71605756233149,-55.41274055889903
28,223.6327740840084,-56.410242595056964
29,228.60127429581445,-57.242955946789046
30,235.78597197704556,-58.55838857170611
31,241.01801809867155,-59.241010603166046
32,245.39985963753443,-60.02653559968011
33,250.5809980398402,-60.555557151397224
34,257.05222976070274,-60.953204267114295
35,266.56450134533014,-61.75031022904627
36,276.36706462767893,-61.99451999093714
37,286.9197195627547,-63.21701478567082
38,293.50405824478514,-63.5014023876722
39,300.2495087234076,-63.61997764660791
40,307.73036356095184,-63.778527533184096
41,316.46906666919665,-63.833117701876105
42,326.2905279268704,-64.35446851277091
43,332.1037064483991,-64.60428138604425
44,339.0783641771861,-64.9933977480147
45,346.8441787474046,-65.60777466663603
46,355.0335685287937,-66.2749208151689
47,360.65947068039816,-67.18135293060573
48,371.7039387395362,-69.65161456216995
49,380.4819126365632,-71.68351385357674
50,390.9501737111197,-74.08165362396412
51,398.15208308568856,-75.88714544675183
52,409.608799084775,-78.47029474204354
53,413.36043584639606,-80.04116017354941
54,424.741966379968,-83.51453088767097
55,431.4045731439495,-85.6838497996494
56,441.7485545507285,-89.2447048159889
57,452.33746149914816,-93.54925386556916
58,457.3270351557166,-96.27116044146423
59,464.10762045308303,-99.77266093744112
60,469.49109948637664,-102.43375429344519
61,478.755300311941,-107.19557773779573
62,484.76230457194583,-109.73736133946969
63,495.827603198573,-113.20855537325787
64,505.74287521993466,-116.49867973496299
65,515.297490007799,-119.10672587233388
66,521.5829240389711,-120.44487113659065
67,525.6071534172738,-120.955956768412
68,534.9584169889646,-122.60126517271927
69,539.9269333913552,-123.79712090671917
70,551.1866378557397,-125.98505419358398
71,561.2467552141743,-128.8945976968904
72,570.8266286635976,-132.48072337028222
73,578.8286084792451,-135.54723412649903
74,588.858279487883,-139.48995726170648
75,593.7721266697303,-141.67703568370496
76,598.6165443104178,-144.44080738892876
77,606.1243069446613,-148.8503572565388
78,612.2440914953678,-152.58460140999506
79,621.5541446938356,-159.24915916160876
80,628.8891767848763,-164.39658509095756
81,637.7708614496235,-171.92581051410485
82,645.2711376223284,-179.49341668753726
83,650.3261058821248,-184.62564163871042
84,653.598232113623,-187.17273323498867
85,660.727545884477,-192.73259691831532
86,663.5059333148392,-195.63063500748717
87,667.2284838841377,-198.82639345408765
88,670.6940857200881,-202.2413747552087
89,673.9764312114705,-204.91450643090687
90,678.8849287882829,-209.11276428607238
91,686.0438297010002,-215.66941774128614
92,692.4383872458676,-221.61564545864618
93,699.5561206473544,-227.74835274249338
94,703.607631998791,-230.3973094287623
95,708.9652663783114,-233.33105049792724
96,718.4055003720265,-238.89565531085134
97,724.9597484802875,-242.97605169278035
98,732.9881291565123,-247.76054813769068
99,743.7408605003867,-252.62401463643755
